source,date,title,summary,text,filtered,normalized
New York Times,2026-04-28,UAE Says It Will Leave OPEC as Iran War Strains Oil Markets,"The Gulf government has long complained about the group’s quotas, which officials believe unfairly limited its exports. Its departure is expected to weaken OPEC’s influence.","UAE Says It Will Leave OPEC as Iran War Strains Oil Markets The Gulf government has long complained about the group’s quotas, which officials believe unfairly limited its exports. Its departure is expected to weaken OPEC’s influence.",UAE Says It Will Leave OPEC as Iran War Strains Oil Markets The Gulf government has long complained about the group s quotas which officials believe unfairly limited its exports Its departure is expected to weaken OPEC s influence,uae says it will leave opec as iran war strains oil markets the gulf government has long complained about the group s quotas which officials believe unfairly limited its exports its departure is expected to weaken opec s influence
New York Times,2026-04-28,Internet Restrictions Spur Russians to Openly Question Putin’s Moves,"From beauty influencers to the token political opposition, Russians are openly questioning President Vladimir V. Putin’s moves to hamstring access.","Internet Restrictions Spur Russians to Openly Question Putin’s Moves From beauty influencers to the token political opposition, Russians are openly questioning President Vladimir V. Putin’s moves to hamstring access.",Internet Restrictions Spur Russians to Openly Question Putin s Moves From beauty influencers to the token political opposition Russians are openly questioning President Vladimir V Putin s moves to hamstring access,internet restrictions spur russians to openly question putin s moves from beauty influencers to the token political opposition russians are openly questioning president vladimir v putin s moves to hamstring access
New York Times,2026-04-28,The Small U.K. Agency That’s a 911 for Ships in the Strait of Hormuz,"At a military base outside Portsmouth, England, a 24-hour service monitors the Persian Gulf, the Red Sea and part of the Indian Ocean, responding to distress calls.","The Small U.K. Agency That’s a 911 for Ships in the Strait of Hormuz At a military base outside Portsmouth, England, a 24-hour service monitors the Persian Gulf, the Red Sea and part of the Indian Ocean, responding to distress calls.",The Small U K Agency That s a for Ships in the Strait of Hormuz At a military base outside Portsmouth England a -hour service monitors the Persian Gulf the Red Sea and part of the Indian Ocean responding to distress calls,the small u k agency that s a for ships in the strait of hormuz at a military base outside portsmouth england a -hour service monitors the persian gulf the red sea and part of the indian ocean responding to distress calls
New York Times,2026-04-28,They Lost Their Homes in Cuba to the Communist Government. Will They Ever Get Them Back?,"With Cuba in dire economic crisis, people whose properties were seized by its government decades ago say it’s time to resolve thorny compensation claims.","They Lost Their Homes in Cuba to the Communist Government. Will They Ever Get Them Back? With Cuba in dire economic crisis, people whose properties were seized by its government decades ago say it’s time to resolve thorny compensation claims.",They Lost Their Homes in Cuba to the Communist Government Will They Ever Get Them Back With Cuba in dire economic crisis people whose properties were seized by its government decades ago say it s time to resolve thorny compensation claims,they lost their homes in cuba to the communist government will they ever get them back with cuba in dire economic crisis people whose properties were seized by its government decades ago say it s time to resolve thorny compensation claims
New York Times,2026-04-28,Luxury Yacht Linked to Russian Oligarch Passes Through Strait of Hormuz,"The Nord, a 464-foot vessel, appears to be tied to Aleksei A. Mordashov, a Russian steel mogul who is under American and European sanctions.","Luxury Yacht Linked to Russian Oligarch Passes Through Strait of Hormuz The Nord, a 464-foot vessel, appears to be tied to Aleksei A. Mordashov, a Russian steel mogul who is under American and European sanctions.",Luxury Yacht Linked to Russian Oligarch Passes Through Strait of Hormuz The Nord a -foot vessel appears to be tied to Aleksei A Mordashov a Russian steel mogul who is under American and European sanctions,luxury yacht linked to russian oligarch passes through strait of hormuz the nord a -foot vessel appears to be tied to aleksei a mordashov a russian steel mogul who is under american and european sanctions
New York Times,2026-04-28,"In Iran, Cheetah Sightings Offer Rare Spots of Hope Amid War","Conservationists say they have recorded several new adult and cub Asiatic cheetahs, a critically endangered subspecies found only in Iran.","In Iran, Cheetah Sightings Offer Rare Spots of Hope Amid War Conservationists say they have recorded several new adult and cub Asiatic cheetahs, a critically endangered subspecies found only in Iran.",In Iran Cheetah Sightings Offer Rare Spots of Hope Amid War Conservationists say they have recorded several new adult and cub Asiatic cheetahs a critically endangered subspecies found only in Iran,in iran cheetah sightings offer rare spots of hope amid war conservationists say they have recorded several new adult and cub asiatic cheetahs a critically endangered subspecies found only in iran
New York Times,2026-04-28,How South Korea Uses A.I. to Check on Its Elderly,"In the world’s fastest aging society, artificial intelligence is being used to make care calls to older adults who live alone and to fight dementia.","How South Korea Uses A.I. to Check on Its Elderly In the world’s fastest aging society, artificial intelligence is being used to make care calls to older adults who live alone and to fight dementia.",How South Korea Uses A I to Check on Its Elderly In the world s fastest aging society artificial intelligence is being used to make care calls to older adults who live alone and to fight dementia,how south korea uses a i to check on its elderly in the world s fastest aging society artificial intelligence is being used to make care calls to older adults who live alone and to fight dementia
New York Times,2026-04-28,Ron Paul Saw The U.S. Mint’s Gold Problems Coming,And he’s basically fine with it.,Ron Paul Saw The U.S. Mint’s Gold Problems Coming And he’s basically fine with it.,Ron Paul Saw The U S Mint s Gold Problems Coming And he s basically fine with it,ron paul saw the u s mint s gold problems coming and he s basically fine with it
New York Times,2026-04-28,Man Pleads Guilty to Planning Attack at Taylor Swift Concert in Vienna,"Austrian prosecutors said the man plotted in 2024 to set off a bomb outside the concert, which was later canceled. He and another man still face separate charges.","Man Pleads Guilty to Planning Attack at Taylor Swift Concert in Vienna Austrian prosecutors said the man plotted in 2024 to set off a bomb outside the concert, which was later canceled. He and another man still face separate charges.",Man Pleads Guilty to Planning Attack at Taylor Swift Concert in Vienna Austrian prosecutors said the man plotted in to set off a bomb outside the concert which was later canceled He and another man still face separate charges,man pleads guilty to planning attack at taylor swift concert in vienna austrian prosecutors said the man plotted in to set off a bomb outside the concert which was later canceled he and another man still face separate charges
New York Times,2026-04-27,Iran Offers Plan to Focus on Strait of Hormuz and Delay Nuclear Talks,"In its latest offer delivered on Sunday, Iran proposed opening the key waterway to shipping traffic and lifting the U.S. blockade, while postponing the thornier nuclear issue until later.","Iran Offers Plan to Focus on Strait of Hormuz and Delay Nuclear Talks In its latest offer delivered on Sunday, Iran proposed opening the key waterway to shipping traffic and lifting the U.S. blockade, while postponing the thornier nuclear issue until later.",Iran Offers Plan to Focus on Strait of Hormuz and Delay Nuclear Talks In its latest offer delivered on Sunday Iran proposed opening the key waterway to shipping traffic and lifting the U S blockade while postponing the thornier nuclear issue until later,iran offers plan to focus on strait of hormuz and delay nuclear talks in its latest offer delivered on sunday iran proposed opening the key waterway to shipping traffic and lifting the u s blockade while postponing the thornier nuclear issue until later
New York Times,2026-04-27,Mali Terror Attack: Defense Minister Killed by Al Qaeda-Linked JNIM,"The death of the defense minister, Gen. Sadio Camara, a central figure in the country’s military government, comes amid escalating violence in the region.","Mali Terror Attack: Defense Minister Killed by Al Qaeda-Linked JNIM The death of the defense minister, Gen. Sadio Camara, a central figure in the country’s military government, comes amid escalating violence in the region.",Mali Terror Attack Defense Minister Killed by Al Qaeda-Linked JNIM The death of the defense minister Gen Sadio Camara a central figure in the country s military government comes amid escalating violence in the region,mali terror attack defense minister killed by al qaeda-linked jnim the death of the defense minister gen sadio camara a central figure in the country s military government comes amid escalating violence in the region
New York Times,2026-04-27,Carney to Launch Sovereign Wealth Fund to Distance Canada’s Economy From U.S.,The sovereign wealth fund announced by Prime Minister Mark Carney will be far smaller than ones in other oil producers like Norway and the Middle East.,Carney to Launch Sovereign Wealth Fund to Distance Canada’s Economy From U.S. The sovereign wealth fund announced by Prime Minister Mark Carney will be far smaller than ones in other oil producers like Norway and the Middle East.,Carney to Launch Sovereign Wealth Fund to Distance Canada s Economy From U S The sovereign wealth fund announced by Prime Minister Mark Carney will be far smaller than ones in other oil producers like Norway and the Middle East,carney to launch sovereign wealth fund to distance canada s economy from u s the sovereign wealth fund announced by prime minister mark carney will be far smaller than ones in other oil producers like norway and the middle east
New York Times,2026-04-28,Canada’s New Route to Citizenship Has Thousands of Americans Lining Up to Apply,"Canada has opened a route to citizenship for people who can prove they have a Canada-born ancestor. Millions could qualify, and Americans are already lining up to apply.","Canada’s New Route to Citizenship Has Thousands of Americans Lining Up to Apply Canada has opened a route to citizenship for people who can prove they have a Canada-born ancestor. Millions could qualify, and Americans are already lining up to apply.",Canada s New Route to Citizenship Has Thousands of Americans Lining Up to Apply Canada has opened a route to citizenship for people who can prove they have a Canada-born ancestor Millions could qualify and Americans are already lining up to apply,canada s new route to citizenship has thousands of americans lining up to apply canada has opened a route to citizenship for people who can prove they have a canada-born ancestor millions could qualify and americans are already lining up to apply
New York Times,2026-04-27,Hezbollah Vows to Keep Its Weapons as Lebanon Says Israeli Strikes Killed 14,"Despite a cease-fire, Israel and Hezbollah have been trading attacks almost daily.","Hezbollah Vows to Keep Its Weapons as Lebanon Says Israeli Strikes Killed 14 Despite a cease-fire, Israel and Hezbollah have been trading attacks almost daily.",Hezbollah Vows to Keep Its Weapons as Lebanon Says Israeli Strikes Killed Despite a cease-fire Israel and Hezbollah have been trading attacks almost daily,hezbollah vows to keep its weapons as lebanon says israeli strikes killed despite a cease-fire israel and hezbollah have been trading attacks almost daily
New York Times,2026-04-28,Afghanistan Accuses Pakistan of Artillery Strike on a University,"Pakistan, which has been waging an “open war” on its neighbor, did not acknowledge strikes on civilian areas Monday that officials said killed at least four people and wounded about 70 others.","Afghanistan Accuses Pakistan of Artillery Strike on a University Pakistan, which has been waging an “open war” on its neighbor, did not acknowledge strikes on civilian areas Monday that officials said killed at least four people and wounded about 70 others.",Afghanistan Accuses Pakistan of Artillery Strike on a University Pakistan which has been waging an open war on its neighbor did not acknowledge strikes on civilian areas Monday that officials said killed at least four people and wounded about others,afghanistan accuses pakistan of artillery strike on a university pakistan which has been waging an open war on its neighbor did not acknowledge strikes on civilian areas monday that officials said killed at least four people and wounded about others
New York Times,2026-04-28,Sri Lanka Arrests 22 Monks After 240 Pounds of Cannabis Found in Luggage,The group of Buddhist monks were arrested on Saturday at the country’s main international airport after a trip to Thailand that the authorities said was a cover for narcotics trafficking.,Sri Lanka Arrests 22 Monks After 240 Pounds of Cannabis Found in Luggage The group of Buddhist monks were arrested on Saturday at the country’s main international airport after a trip to Thailand that the authorities said was a cover for narcotics trafficking.,Sri Lanka Arrests Monks After Pounds of Cannabis Found in Luggage The group of Buddhist monks were arrested on Saturday at the country s main international airport after a trip to Thailand that the authorities said was a cover for narcotics trafficking,sri lanka arrests monks after pounds of cannabis found in luggage the group of buddhist monks were arrested on saturday at the country s main international airport after a trip to thailand that the authorities said was a cover for narcotics trafficking
New York Times,2026-04-28,First Fully Loaded L.N.G. Tanker Since War Began Appears to Have Crossed the Strait,"Liquefied natural gas transit has been effectively halted. A ship managed by Abu Dhabi’s state oil company managed to cross, said Kpler, a maritime data firm.","First Fully Loaded L.N.G. Tanker Since War Began Appears to Have Crossed the Strait Liquefied natural gas transit has been effectively halted. A ship managed by Abu Dhabi’s state oil company managed to cross, said Kpler, a maritime data firm.",First Fully Loaded L N G Tanker Since War Began Appears to Have Crossed the Strait Liquefied natural gas transit has been effectively halted A ship managed by Abu Dhabi s state oil company managed to cross said Kpler a maritime data firm,first fully loaded l n g tanker since war began appears to have crossed the strait liquefied natural gas transit has been effectively halted a ship managed by abu dhabi s state oil company managed to cross said kpler a maritime data firm
New York Times,2026-04-28,Fuel Crisis Creates Commuter Crush in the Philippines,"Rising fuel prices in the Philippines have disrupted daily commutes, forcing people to ditch their cars for overcrowded trains and minibuses.","Fuel Crisis Creates Commuter Crush in the Philippines Rising fuel prices in the Philippines have disrupted daily commutes, forcing people to ditch their cars for overcrowded trains and minibuses.",Fuel Crisis Creates Commuter Crush in the Philippines Rising fuel prices in the Philippines have disrupted daily commutes forcing people to ditch their cars for overcrowded trains and minibuses,fuel crisis creates commuter crush in the philippines rising fuel prices in the philippines have disrupted daily commutes forcing people to ditch their cars for overcrowded trains and minibuses
New York Times,2026-04-28,"Trains Collide in Indonesia, Killing at Least 14 and Injuring Dozens",Rescue teams searched for survivors overnight after two trains collided near Jakarta on Monday. The authorities said at least 84 people were injured.,"Trains Collide in Indonesia, Killing at Least 14 and Injuring Dozens Rescue teams searched for survivors overnight after two trains collided near Jakarta on Monday. The authorities said at least 84 people were injured.",Trains Collide in Indonesia Killing at Least and Injuring Dozens Rescue teams searched for survivors overnight after two trains collided near Jakarta on Monday The authorities said at least people were injured,trains collide in indonesia killing at least and injuring dozens rescue teams searched for survivors overnight after two trains collided near jakarta on monday the authorities said at least people were injured
New York Times,2026-04-27,"Iraq Taps Businessman, Ali al-Zaidi, to Form New Government","After months of tensions and pressure from both the U.S. and Iran, Ali al-Zaidi, a businessman, was named as prime minister-designate.","Iraq Taps Businessman, Ali al-Zaidi, to Form New Government After months of tensions and pressure from both the U.S. and Iran, Ali al-Zaidi, a businessman, was named as prime minister-designate.",Iraq Taps Businessman Ali al-Zaidi to Form New Government After months of tensions and pressure from both the U S and Iran Ali al-Zaidi a businessman was named as prime minister-designate,iraq taps businessman ali al-zaidi to form new government after months of tensions and pressure from both the u s and iran ali al-zaidi a businessman was named as prime minister-designate
New York Times,2026-04-27,Mali Rebels Strike Major Blow Against Junta and Russia’s Africa Corps,Coordinated attacks signified a major escalation of insurgent violence in a region of West Africa where military leaders had seized power and warmed to Moscow in recent years.,Mali Rebels Strike Major Blow Against Junta and Russia’s Africa Corps Coordinated attacks signified a major escalation of insurgent violence in a region of West Africa where military leaders had seized power and warmed to Moscow in recent years.,Mali Rebels Strike Major Blow Against Junta and Russia s Africa Corps Coordinated attacks signified a major escalation of insurgent violence in a region of West Africa where military leaders had seized power and warmed to Moscow in recent years,mali rebels strike major blow against junta and russia s africa corps coordinated attacks signified a major escalation of insurgent violence in a region of west africa where military leaders had seized power and warmed to moscow in recent years
New York Times,2026-04-28,The Art of the Nuclear Deal,President Trump ripped up a pact designed to prevent Iran from building a bomb. Getting a better agreement now could prove difficult.,The Art of the Nuclear Deal President Trump ripped up a pact designed to prevent Iran from building a bomb. Getting a better agreement now could prove difficult.,The Art of the Nuclear Deal President Trump ripped up a pact designed to prevent Iran from building a bomb Getting a better agreement now could prove difficult,the art of the nuclear deal president trump ripped up a pact designed to prevent iran from building a bomb getting a better agreement now could prove difficult
New York Times,2026-04-27,Euphoria in Kenya After Sabastian Sawe’s Record-Breaking Win,"Nowhere has the achievement at the race in London resonated more than in Kenya’s Rift Valley, which has yielded many champions.","Euphoria in Kenya After Sabastian Sawe’s Record-Breaking Win Nowhere has the achievement at the race in London resonated more than in Kenya’s Rift Valley, which has yielded many champions.",Euphoria in Kenya After Sabastian Sawe s Record-Breaking Win Nowhere has the achievement at the race in London resonated more than in Kenya s Rift Valley which has yielded many champions,euphoria in kenya after sabastian sawe s record-breaking win nowhere has the achievement at the race in london resonated more than in kenya s rift valley which has yielded many champions
New York Times,2026-04-27,Archbishop of Canterbury Prays With Pope Leo at the Vatican in Historic Meeting,"The meeting highlighted deepening ties between two major Christian denominations, as well as longstanding differences on the ordination of women.","Archbishop of Canterbury Prays With Pope Leo at the Vatican in Historic Meeting The meeting highlighted deepening ties between two major Christian denominations, as well as longstanding differences on the ordination of women.",Archbishop of Canterbury Prays With Pope Leo at the Vatican in Historic Meeting The meeting highlighted deepening ties between two major Christian denominations as well as longstanding differences on the ordination of women,archbishop of canterbury prays with pope leo at the vatican in historic meeting the meeting highlighted deepening ties between two major christian denominations as well as longstanding differences on the ordination of women
New York Times,2026-04-27,United Airlines Says It Pitched American on Merger but Was Rebuffed,"United’s chief acknowledged for the first time that he had broached the idea of a merger with American, which was unwilling to consider it.","United Airlines Says It Pitched American on Merger but Was Rebuffed United’s chief acknowledged for the first time that he had broached the idea of a merger with American, which was unwilling to consider it.",United Airlines Says It Pitched American on Merger but Was Rebuffed United s chief acknowledged for the first time that he had broached the idea of a merger with American which was unwilling to consider it,united airlines says it pitched american on merger but was rebuffed united s chief acknowledged for the first time that he had broached the idea of a merger with american which was unwilling to consider it
